_id,Date_Collected,LTC_Home,LTC_Home_Number,City,PHU,1st_dose_percentage_staff_vaccination_rate,2nd_dose_percentage_staff_vaccination_rate
1922,2021-11-30T00:00:00,Centre d'Accueil Roger Seguin,2988,Clarence Creek,EASTERN ONTARIO,1,0.95
1923,2021-11-30T00:00:00,Champlain Long Term Care Residence,925,L'orignal,EASTERN ONTARIO,1,1
1924,2021-11-30T00:00:00,Dundas Manor Nursing Home,2674,Winchester,EASTERN ONTARIO,1,1
1925,2021-11-30T00:00:00,Foyer St-Viateur Nursing Home,2746,Limoges,EASTERN ONTARIO,1,1
1926,2021-11-30T00:00:00,Glen-Stor-Dun Lodge,M529,Cornwall,EASTERN ONTARIO,1,0.98
1927,2021-11-30T00:00:00,Heartwood,2088,Cornwall,EASTERN ONTARIO,1,0.99
1928,2021-11-30T00:00:00,Lancaster Long Term Care Residence,2680,Lancaster,EASTERN ONTARIO,1,1
1929,2021-11-30T00:00:00,Maxville Manor,3000,Maxville,EASTERN ONTARIO,1,1
1930,2021-11-30T00:00:00,Parisien Manor,1131,Cornwall,EASTERN ONTARIO,0.99,0.99
1931,2021-11-30T00:00:00,Pinecrest (Plantagenet),2797,Plantagenet,EASTERN ONTARIO,1,1
1932,2021-11-30T00:00:00,Residence Prescott et Russell,M567,Hawkesbury,EASTERN ONTARIO,0.99,0.95
1933,2021-11-30T00:00:00,Sandfield Place,2778,Cornwall,EASTERN ONTARIO,1,1
1934,2021-11-30T00:00:00,St. Jacques Nursing Home,2691,Embrun,EASTERN ONTARIO,0.99,0.98
1935,2021-11-30T00:00:00,St. Joseph's Continuing Care Centre,3012,Cornwall,EASTERN ONTARIO,0.98,0.97
1936,2021-11-30T00:00:00,The Palace,2642,Alexandria,EASTERN ONTARIO,1,1
1937,2021-11-30T00:00:00,Tsiionkwanonhsote,2800,Akwesasne,EASTERN ONTARIO,0.97,0.95
1938,2021-11-30T00:00:00,Woodland Villa,2743,Long Sault,EASTERN ONTARIO,1,1
1939,2021-11-30T00:00:00,Brucelea Haven Long Term Care Home - Corporation of the County of Bruce,M507,Walkerton,GREY-BRUCE,1,0.98
1940,2021-11-30T00:00:00,Country Lane Long Term Care Residence,1027,Chatsworth,GREY-BRUCE,1,1
1941,2021-11-30T00:00:00,Elgin Abbey Nursing Home,2725,Chesley,GREY-BRUCE,0.96,0.96
1942,2021-11-30T00:00:00,Errinrung Long Term Care Home,2513,Thornbury,GREY-BRUCE,0.98,0.98
1943,2021-11-30T00:00:00,Gateway Haven,M526,Wiarton,GREY-BRUCE,1,0.99
1944,2021-11-30T00:00:00,Georgian Heights,2638,Owen Sound,GREY-BRUCE,1,1
1945,2021-11-30T00:00:00,Golden Dawn Nursing Home,2705,Lion's Head,GREY-BRUCE,1,1
1946,2021-11-30T00:00:00,Grey Gables Home for the Aged,M606,Markdale,GREY-BRUCE,1,0.99
1947,2021-11-30T00:00:00,Hanover Care Centre,2770,Hanover,GREY-BRUCE,1,1
1948,2021-11-30T00:00:00,Lee Manor Home,M549,Owen Sound,GREY-BRUCE,1,0.98
1949,2021-11-30T00:00:00,Maple View,2690,Owen Sound,GREY-BRUCE,1,1
1950,2021-11-30T00:00:00,Meaford Long Term Care - a peopleCare Community,2612,Meaford,GREY-BRUCE,1,1
1951,2021-11-30T00:00:00,Parkview Manor Health Care Centre,1053,Chesley,GREY-BRUCE,1,1
1952,2021-11-30T00:00:00,Pinecrest Manor,2600,Lucknow,GREY-BRUCE,1,1
1953,2021-11-30T00:00:00,Rockwood Terrace Home for the Aged,M570,Durham,GREY-BRUCE,0.99,0.98
1954,2021-11-30T00:00:00,Southampton Care Centre,2597,Southampton,GREY-BRUCE,1,1
1955,2021-11-30T00:00:00,Summit Place,2624,Owen Sound,GREY-BRUCE,1,1
1956,2021-11-30T00:00:00,The Village Seniors Community,2599,Hanover,GREY-BRUCE,1,1
1957,2021-11-30T00:00:00,Trillium Court,2773,Kincardine,GREY-BRUCE,1,1
1958,2021-11-30T00:00:00,Anson Place Care Centre,2786,Hagersville,HALDIMAND-NORFOLK,1,0.99
1959,2021-11-30T00:00:00,Caressant Care Courtland,2826,Courtland,HALDIMAND-NORFOLK,1,1
1960,2021-11-30T00:00:00,Cedarwood Village,2768,Simcoe,HALDIMAND-NORFOLK,1,1
1961,2021-11-30T00:00:00,Delhi Long Term Care Centre,2660,Delhi,HALDIMAND-NORFOLK,1,1
1962,2021-11-30T00:00:00,Dover Cliffs,1056,Port Dover,HALDIMAND-NORFOLK,1,1
1963,2021-11-30T00:00:00,Edgewater Gardens Long Term Care Centre,2963,Dunnville,HALDIMAND-NORFOLK,1,1
1964,2021-11-30T00:00:00,Gardenview Long Term Care Home,2961,Townsend,HALDIMAND-NORFOLK,1,1
1965,2021-11-30T00:00:00,Grandview Lodge / Dunnville,M532,Dunnville,HALDIMAND-NORFOLK,1,0.98
1966,2021-11-30T00:00:00,Norview Lodge,M624,Simcoe,HALDIMAND-NORFOLK,1,0.93
1967,2021-11-30T00:00:00,The Norfolk Hospital Nursing Home,2621,Simcoe,HALDIMAND-NORFOLK,1,1
1968,2021-11-30T00:00:00,Burnbrae Gardens Long Term Care Residence,2686,Campbellford,HALIBURTON KAWARTHA PR,1,1
1969,2021-11-30T00:00:00,Caressant Care Lindsay Nursing Home,2701,Lindsay,HALIBURTON KAWARTHA PR,0.99,0.99
1970,2021-11-30T00:00:00,Caressant Care on McLaughlin Road,2916,Lindsay,HALIBURTON KAWARTHA PR,1,1
1971,2021-11-30T00:00:00,Case Manor Care Community,958,Bobcaygeon,HALIBURTON KAWARTHA PR,1,1
1972,2021-11-30T00:00:00,Extendicare Cobourg,2851,Cobourg,HALIBURTON KAWARTHA PR,1,1
1973,2021-11-30T00:00:00,Extendicare Haliburton,2644,Haliburton,HALIBURTON KAWARTHA PR,1,1
1974,2021-11-30T00:00:00,Extendicare Kawartha Lakes,2838,Lindsay,HALIBURTON KAWARTHA PR,0.98,0.97
1975,2021-11-30T00:00:00,Extendicare Port Hope,2925,Port Hope,HALIBURTON KAWARTHA PR,1,1
1976,2021-11-30T00:00:00,Frost Manor,2703,Lindsay,HALIBURTON KAWARTHA PR,1,1
1977,2021-11-30T00:00:00,Golden Plough Lodge,M531,Cobourg,HALIBURTON KAWARTHA PR,1,1
1978,2021-11-30T00:00:00,Highland Wood,3030,Haliburton,HALIBURTON KAWARTHA PR,0.95,0.94
1979,2021-11-30T00:00:00,Hope Street Terrace,2639,Port Hope,HALIBURTON KAWARTHA PR,1,1
1980,2021-11-30T00:00:00,Maplewood,2717,Brighton,HALIBURTON KAWARTHA PR,1,1
1981,2021-11-30T00:00:00,Pinecrest Nursing Home (Bobcaygeon),2731,Bobcaygeon,HALIBURTON KAWARTHA PR,0.95,0.94
1982,2021-11-30T00:00:00,Regency Long Term Care Home,2511,Port Hope,HALIBURTON KAWARTHA PR,0.99,0.99
1983,2021-11-30T00:00:00,Streamway Villa,2666,Cobourg,HALIBURTON KAWARTHA PR,1,1
1984,2021-11-30T00:00:00,Victoria Manor Home for the Aged,M589,Lindsay,HALIBURTON KAWARTHA PR,1,0.99
1985,2021-11-30T00:00:00,Warkworth Place,2803,Warkworth,HALIBURTON KAWARTHA PR,0.97,0.97
1986,2021-11-30T00:00:00,Allendale,M536,Milton,HALTON,1,0.97
1987,2021-11-30T00:00:00,Bennett Health Care Centre,2816,Georgetown,HALTON,1,1
1988,2021-11-30T00:00:00,Billings Court Manor,2938,Burlington,HALTON,1,0.99
1989,2021-11-30T00:00:00,Burloak,2857,Burlington,HALTON,1,1
1990,2021-11-30T00:00:00,CAMA Woodlands Nursing Home,2774,Burlington,HALTON,1,1
1991,2021-11-30T00:00:00,Chartwell Brant Centre Long Term Care Residence,2900,Burlington,HALTON,1,1
1992,2021-11-30T00:00:00,Chartwell Waterford Long Term Care Residence,2908,Oakville,HALTON,1,1
1993,2021-11-30T00:00:00,Creek Way Village,M623,Burlington,HALTON,1,0.98
1994,2021-11-30T00:00:00,Extendicare Halton Hills,2892,Georgetown,HALTON,1,1
1995,2021-11-30T00:00:00,Hampton Terrace Care Centre,2846,Burlington,HALTON,1,1
1996,2021-11-30T00:00:00,Maple Villa Long Term Care Centre,2408,Burlington,HALTON,1,1
1997,2021-11-30T00:00:00,Mount Nemo Christian Nursing Home,2577,Burlington,HALTON,1,1
1998,2021-11-30T00:00:00,Northridge,2862,Oakville,HALTON,1,1
1999,2021-11-30T00:00:00,Post Inn Village,M620,Oakville,HALTON,1,0.97
2000,2021-11-30T00:00:00,The Village of Tansley Woods,2854,Burlington,HALTON,1,0.99
2001,2021-11-30T00:00:00,Wellington Park Care Centre,1023,Burlington,HALTON,1,1
2002,2021-11-30T00:00:00,West Oak Village,2870,Oakville,HALTON,1,0.99
2003,2021-11-30T00:00:00,Wyndham Manor Long Term Care Centre,2910,Oakville,HALTON,1,1
2004,2021-11-30T00:00:00,Alexander Place,2861,Waterdown,HAMILTON,0.99,0.99
2005,2021-11-30T00:00:00,Arbour Creek Long-Term Care Centre,2930,Hamilton,HAMILTON,0.99,0.99
2006,2021-11-30T00:00:00,BayWoods Place,2581,Hamilton,HAMILTON,1,0.99
2007,2021-11-30T00:00:00,Blackadar Continuing Care Centre,2641,Dundas,HAMILTON,1,1
2008,2021-11-30T00:00:00,Chartwell Willowgrove Long Term Care Residence,2921,Ancaster,HAMILTON,1,1
2009,2021-11-30T00:00:00,Clarion Nursing Home,2721,Stoney Creek,HAMILTON,1,1
2010,2021-11-30T00:00:00,Dundurn Place Care Centre,2739,Hamilton,HAMILTON,1,1
2011,2021-11-30T00:00:00,Extendicare Hamilton,2858,Hamilton,HAMILTON,0.99,0.99
2012,2021-11-30T00:00:00,Grace Villa Nursing Home,2741,Hamilton,HAMILTON,1,1
2013,2021-11-30T00:00:00,Hamilton Continuing Care,2706,Hamilton,HAMILTON,0.99,0.99
2014,2021-11-30T00:00:00,Heritage Green Nursing Home,2776,Stoney Creek,HAMILTON,1,1
2015,2021-11-30T00:00:00,Idlewyld Manor,2931,Hamilton,HAMILTON,1,0.99
2016,2021-11-30T00:00:00,Macassa  Lodge,M552,Hamilton,HAMILTON,0.99,0.99
2017,2021-11-30T00:00:00,Orchard Terrace Care Centre,2477,Stoney Creek,HAMILTON,1,1
2018,2021-11-30T00:00:00,Parkview Nursing Centre,2700,Hamilton,HAMILTON,1,1
2019,2021-11-30T00:00:00,Pine Villa Nursing Home,2750,Stoney Creek,HAMILTON,1,1
2020,2021-11-30T00:00:00,Queen's Garden,2853,Hamilton,HAMILTON,1,1
2021,2021-11-30T00:00:00,Regina Gardens,2922,Hamilton,HAMILTON,1,1
2022,2021-11-30T00:00:00,Ridgeview,2849,Stoney Creek,HAMILTON,1,1
2023,2021-11-30T00:00:00,"St. Joseph's Villa, Dundas",2975,Dundas,HAMILTON,1,1
2024,2021-11-30T00:00:00,St. Peter's Residence at Chedoke,2927,Hamilton,HAMILTON,1,1
2025,2021-11-30T00:00:00,The Meadows,2844,Ancaster,HAMILTON,0.98,0.97
2026,2021-11-30T00:00:00,The Village of Wentworth Heights,2841,Hamilton,HAMILTON,1,1
2027,2021-11-30T00:00:00,The Wellington Nursing Home,2784,Hamilton,HAMILTON,1,0.98
2028,2021-11-30T00:00:00,Victoria Gardens Long Term Care,2806,Hamilton,HAMILTON,1,1
2029,2021-11-30T00:00:00,Wentworth Lodge,M592,Dundas,HAMILTON,0.98,0.96
2030,2021-11-30T00:00:00,Belmont Long Term Care Facility,2901,Belleville,HASTINGS PRINCE EDWARD,1,1
2031,2021-11-30T00:00:00,Caressant Care Marmora,2718,Marmora,HASTINGS PRINCE EDWARD,1,1
2032,2021-11-30T00:00:00,Crown Ridge Place,2787,Trenton,HASTINGS PRINCE EDWARD,1,1
2033,2021-11-30T00:00:00,E. J. McQuigge Lodge,2668,Cannifton,HASTINGS PRINCE EDWARD,1,1
2034,2021-11-30T00:00:00,H.J. McFarland Memorial Home,M556,Picton,HASTINGS PRINCE EDWARD,1,1
2035,2021-11-30T00:00:00,Hallowell House,891,Picton,HASTINGS PRINCE EDWARD,1,1
2036,2021-11-30T00:00:00,Hastings Centennial Manor,M537,Bancroft,HASTINGS PRINCE EDWARD,1,0.99
2037,2021-11-30T00:00:00,Hastings Manor Home for the Aged,M538,Belleville,HASTINGS PRINCE EDWARD,1,1
2038,2021-11-30T00:00:00,Kentwood Park,893,Picton,HASTINGS PRINCE EDWARD,1,1
2039,2021-11-30T00:00:00,Moira Place Long-Term Care Home,2977,Tweed,HASTINGS PRINCE EDWARD,1,1
2040,2021-11-30T00:00:00,Stirling Manor Nursing Home,2470,Stirling,HASTINGS PRINCE EDWARD,1,1
2041,2021-11-30T00:00:00,Trent Valley Lodge,2337,Trenton,HASTINGS PRINCE EDWARD,1,1
2042,2021-11-30T00:00:00,West Lake Terrace,997,Picton,HASTINGS PRINCE EDWARD,1,1
2043,2021-11-30T00:00:00,Westgate Lodge Nursing Home,2623,Belleville,HASTINGS PRINCE EDWARD,1,1
2044,2021-11-30T00:00:00,Blue Water Rest Home,2987,Zurich,HURON-PERTH,1,1
2045,2021-11-30T00:00:00,Braemar Retirement Centre,2788,Wingham,HURON-PERTH,1,0.95
2046,2021-11-30T00:00:00,Caressant Care Listowel Nursing Home,2664,Listowel,HURON-PERTH,1,1
2047,2021-11-30T00:00:00,Exeter Villa,2749,Exeter,HURON-PERTH,1,1
2048,2021-11-30T00:00:00,Greenwood Court,3023,Stratford,HURON-PERTH,0.99,0.99
2049,2021-11-30T00:00:00,Hillside Manor,1975,Stratford,HURON-PERTH,1,1
2050,2021-11-30T00:00:00,Huronlea Home for the Aged,M601,Brussels,HURON-PERTH,1,1
2051,2021-11-30T00:00:00,Huronview Home for the Aged,M541,Clinton,HURON-PERTH,1,0.99
2052,2021-11-30T00:00:00,Kingsway Lodge Nursing Home,2726,St. Marys,HURON-PERTH,1,1
2053,2021-11-30T00:00:00,Knollcrest Lodge,2996,Milverton,HURON-PERTH,1,1
2054,2021-11-30T00:00:00,Maitland Manor,965,Goderich,HURON-PERTH,1,1
2055,2021-11-30T00:00:00,Mitchell Nursing Home,2689,Mitchell,HURON-PERTH,1,1
2056,2021-11-30T00:00:00,Queensway Long Term Care Home,933,Hensall,HURON-PERTH,1,1
2057,2021-11-30T00:00:00,Ritz Lutheran Villa,3007,Mitchell,HURON-PERTH,1,1
2058,2021-11-30T00:00:00,Seaforth Long Term Care Home,1135,Seaforth,HURON-PERTH,1,1
2059,2021-11-30T00:00:00,Spruce Lodge Home for the Aged,M575,Stratford,HURON-PERTH,1,1
2060,2021-11-30T00:00:00,The Fordwich Village Nursing Home,995,Fordwich,HURON-PERTH,1,1
2061,2021-11-30T00:00:00,Wildwood Care Centre,2802,St. Marys,HURON-PERTH,1,1
2062,2021-11-30T00:00:00,Arbour Heights,2982,Kingston,KINGSTON FRONTENAC L & A,1,1
2063,2021-11-30T00:00:00,Extendicare Kingston,2616,Kingston,KINGSTON FRONTENAC L & A,0.99,0.99
2064,2021-11-30T00:00:00,Fairmount Home for the Aged,M521,Glenburnie,KINGSTON FRONTENAC L & A,1,1
2065,2021-11-30T00:00:00,Friendly Manor Nursing Home,934,Deseronto,KINGSTON FRONTENAC L & A,1,1
2066,2021-11-30T00:00:00,Helen Henderson Nursing Home,2728,Amherstview,KINGSTON FRONTENAC L & A,1,1
2067,2021-11-30T00:00:00,Lennox and Addington County General Hospital,7089,Napanee,KINGSTON FRONTENAC L & A,1,1
2068,2021-11-30T00:00:00,Pine Meadow Nursing Home,2796,Northbrook,KINGSTON FRONTENAC L & A,1,0.99
2069,2021-11-30T00:00:00,Providence Manor,3005,Kingston,KINGSTON FRONTENAC L & A,1,1
2070,2021-11-30T00:00:00,Rideaucrest Home,M569,Kingston,KINGSTON FRONTENAC L & A,1,0.99
2071,2021-11-30T00:00:00,The John M. Parrott Centre,M625,Napanee,KINGSTON FRONTENAC L & A,1,1
2072,2021-11-30T00:00:00,The Village Green Nursing Home,2681,Selby,KINGSTON FRONTENAC L & A,1,1
2073,2021-11-30T00:00:00,Trillium Retirement and Care Community,2790,Kingston,KINGSTON FRONTENAC L & A,1,1
2074,2021-11-30T00:00:00,Afton Park Place Long Term Care Community,2872,Sarnia,LAMBTON,1,1
2075,2021-11-30T00:00:00,Fiddick's Nursing Home,2673,Petrolia,LAMBTON,1,1
2076,2021-11-30T00:00:00,Lambton Meadowview Villa,M547,Petrolia,LAMBTON,1,0.98
2077,2021-11-30T00:00:00,Marshall Gowland Manor,M613,Sarnia,LAMBTON,1,0.97
2078,2021-11-30T00:00:00,North Lambton Lodge,M559,Forest,LAMBTON,1,1
2079,2021-11-30T00:00:00,Sumac Lodge,2573,Sarnia,LAMBTON,1,1
2080,2021-11-30T00:00:00,Trillium Villa Nursing Home,2217,Sarnia,LAMBTON,1,1
2081,2021-11-30T00:00:00,Vision Nursing Home,2659,Sarnia,LAMBTON,1,1
2082,2021-11-30T00:00:00,Watford Quality Care Centre,2652,Watford,LAMBTON,1,1
2083,2021-11-30T00:00:00,Almonte Country Haven,2692,Almonte,"LEEDS,GRENVILLE,LANARK",1,1
2084,2021-11-30T00:00:00,Bayfield Manor,2772,Kemptville,"LEEDS,GRENVILLE,LANARK",0.99,0.99
2085,2021-11-30T00:00:00,Broadview Nursing Centre,2684,Smiths Falls,"LEEDS,GRENVILLE,LANARK",0.99,0.99
2086,2021-11-30T00:00:00,Carveth Care Centre,2683,Gananoque,"LEEDS,GRENVILLE,LANARK",1,1
2087,2021-11-30T00:00:00,Fairview Manor,2973,Almonte,"LEEDS,GRENVILLE,LANARK",1,1
2088,2021-11-30T00:00:00,Hilltop Manor Nursing Home (Merrickville),2645,Merrickville,"LEEDS,GRENVILLE,LANARK",1,1
2089,2021-11-30T00:00:00,Kemptville District Hospital,7073,Kemptville,"LEEDS,GRENVILLE,LANARK",0.98,0.97
2090,2021-11-30T00:00:00,Lanark Lodge,M548,Perth,"LEEDS,GRENVILLE,LANARK",0.99,0.99
2091,2021-11-30T00:00:00,Maple View Lodge,M554,Athens,"LEEDS,GRENVILLE,LANARK",0.99,0.99
2092,2021-11-30T00:00:00,Perth Community Care Centre,962,Perth,"LEEDS,GRENVILLE,LANARK",1,1
2093,2021-11-30T00:00:00,Rosebridge Manor,2671,Jasper,"LEEDS,GRENVILLE,LANARK",1,1
2094,2021-11-30T00:00:00,Sherwood Park Manor,2640,Brockville,"LEEDS,GRENVILLE,LANARK",1,0.99
2095,2021-11-30T00:00:00,St. Lawrence Lodge,M576,Brockville,"LEEDS,GRENVILLE,LANARK",0.98,0.98
2096,2021-11-30T00:00:00,Stoneridge Manor,2637,Carleton Place,"LEEDS,GRENVILLE,LANARK",0.99,0.99
2097,2021-11-30T00:00:00,Wellington House Nursing Home,2807,Prescott,"LEEDS,GRENVILLE,LANARK",1,1
2098,2021-11-30T00:00:00,Babcock Community Care Centre,2626,Wardsville,MIDDLESEX-LONDON,1,1
2099,2021-11-30T00:00:00,Chartwell London Long Term Care Residence,2919,London,MIDDLESEX-LONDON,1,1
2100,2021-11-30T00:00:00,Chartwell Parkhill Long Term Care Residence,2632,Parkhill,MIDDLESEX-LONDON,1,1
2101,2021-11-30T00:00:00,Chelsey Park,2655,London,MIDDLESEX-LONDON,1,1
2102,2021-11-30T00:00:00,Country Terrace,907,Komoka,MIDDLESEX-LONDON,1,1
2103,2021-11-30T00:00:00,Craigholme,2622,Ailsa Craig,MIDDLESEX-LONDON,0.98,0.98
2104,2021-11-30T00:00:00,Dearness Home for Senior Citizens,M514,London,MIDDLESEX-LONDON,0.95,0.93
2105,2021-11-30T00:00:00,Earls Court Village,3047,London,MIDDLESEX-LONDON,0.99,0.98
2106,2021-11-30T00:00:00,Elmwood Place,3054,London,MIDDLESEX-LONDON,1,0.99
2107,2021-11-30T00:00:00,Extendicare London,2173,London,MIDDLESEX-LONDON,1,1
2108,2021-11-30T00:00:00,Henley Place,3045,London,MIDDLESEX-LONDON,0.98,0.98
2109,2021-11-30T00:00:00,Kensington Village,2729,London,MIDDLESEX-LONDON,1,1
2110,2021-11-30T00:00:00,McCormick Home,2965,London,MIDDLESEX-LONDON,1,1
2111,2021-11-30T00:00:00,McGarrell Place,2964,London,MIDDLESEX-LONDON,0.99,0.99
2112,2021-11-30T00:00:00,Meadow Park (London),2643,London,MIDDLESEX-LONDON,1,1
2113,2021-11-30T00:00:00,Middlesex Terrace,1030,Delaware,MIDDLESEX-LONDON,1,0.99
2114,2021-11-30T00:00:00,Mount Hope Centre for Long Term Care,C596,London,MIDDLESEX-LONDON,1,1
2115,2021-11-30T00:00:00,"Oneida Nation of the Thames Long-Term Care Home (Tsi' Nu: yoyantle' Na'
Tuhuwati",3042,Southwold,MIDDLESEX-LONDON,1,1
2116,2021-11-30T00:00:00,peopleCare Oakcrossing London,2980,London,MIDDLESEX-LONDON,1,0.99
2117,2021-11-30T00:00:00,Sprucedale Care Centre,2946,Strathroy,MIDDLESEX-LONDON,1,1
2118,2021-11-30T00:00:00,Strathmere Lodge,M627,Strathroy,MIDDLESEX-LONDON,0.95,0.94
2119,2021-11-30T00:00:00,The Village of Glendale Crossing,2979,London,MIDDLESEX-LONDON,1,1
2120,2021-11-30T00:00:00,Westmount Gardens Long Term Care Home,2878,London,MIDDLESEX-LONDON,1,1
2121,2021-11-30T00:00:00,"Albright Gardens Homes, Incorporated",2983,Beamsville,NIAGARA,1,0.97
2122,2021-11-30T00:00:00,Bella Senior Care Residences,2890,Niagara Falls,NIAGARA,1,0.97
2123,2021-11-30T00:00:00,Crescent Park Lodge,2587,Fort Erie,NIAGARA,0.98,0.98
2124,2021-11-30T00:00:00,Deer Park Villa,M611,Grimsby,NIAGARA,1,1
2125,2021-11-30T00:00:00,Douglas H. Rapelje Lodge,M604,Welland,NIAGARA,1,1
2126,2021-11-30T00:00:00,Extendicare St. Catharines,2321,St. Catharines,NIAGARA,1,1
2127,2021-11-30T00:00:00,Foyer Richelieu Welland,3022,Welland,NIAGARA,1,0.98
2128,2021-11-30T00:00:00,Garden City Manor,2364,St. Catharines,NIAGARA,1,1
2129,2021-11-30T00:00:00,Gilmore Lodge,M528,Fort Erie,NIAGARA,1,1
2130,2021-11-30T00:00:00,Heidehof Long Term Care Home,2960,St. Catharines,NIAGARA,0.99,0.99
2131,2021-11-30T00:00:00,Kilean Lodge,1866,Grimsby,NIAGARA,1,1
2132,2021-11-30T00:00:00,Linhaven,M551,St. Catharines,NIAGARA,1,1
2133,2021-11-30T00:00:00,Maple Park Lodge,2891,Fort Erie,NIAGARA,1,1
2134,2021-11-30T00:00:00,Mennonite Brethren Senior Citizens Home,3016,St. Catharines,NIAGARA,1,0.98
2135,2021-11-30T00:00:00,Millennium Trail Manor,2948,Niagara Falls,NIAGARA,1,0.96
2136,2021-11-30T00:00:00,"Niagara Health System, Welland Hospital Site, Extended Care Unit",2607,Welland,NIAGARA,1,0.99
2137,2021-11-30T00:00:00,Niagara Ina Grafton Gage Village,2994,St. Catharines,NIAGARA,0.99,0.99
2138,2021-11-30T00:00:00,Niagara Long Term Care Residence,2618,Niagara-On-The-Lake,NIAGARA,1,1
2139,2021-11-30T00:00:00,Northland Pointe,M610,Port Colborne,NIAGARA,1,1
2140,2021-11-30T00:00:00,Oakwood Park Lodge,2661,Niagara Falls,NIAGARA,1,0.99
2141,2021-11-30T00:00:00,Pleasant Manor Retirement Village,2799,Virgil,NIAGARA,0.99,0.98
2142,2021-11-30T00:00:00,R. H. Lawson Eventide Home,2991,Niagara Falls,NIAGARA,0.96,0.94
2143,2021-11-30T00:00:00,Royal Rose Place,3049,Welland,NIAGARA,1,1
2144,2021-11-30T00:00:00,Shalom Manor Long Term Care Home,3009,Grimsby,NIAGARA,0.99,0.99
2145,2021-11-30T00:00:00,The Meadows of Dorchester,M515,Niagara Falls,NIAGARA,1,1
2146,2021-11-30T00:00:00,The Woodlands of Sunset,M617,Welland,NIAGARA,1,0.99
2147,2021-11-30T00:00:00,Tufford Nursing Home,2711,St. Catharines,NIAGARA,1,1
2148,2021-11-30T00:00:00,United Mennonite Home,2951,Vineland,NIAGARA,0.99,0.97
2149,2021-11-30T00:00:00,Upper Canada Lodge,M587,Niagara-On-The-Lake,NIAGARA,1,1
2150,2021-11-30T00:00:00,Valley Park Lodge,2737,Niagara Falls,NIAGARA,1,1
2151,2021-11-30T00:00:00,West Park Health Centre,1500,St. Catharines,NIAGARA,1,1
2152,2021-11-30T00:00:00,Algonquin Nursing Home,3052,Mattawa,NORTH BAY-PARRY SOUND,0.99,0.98
2153,2021-11-30T00:00:00,Au Chateau,M502,Sturgeon Falls,NORTH BAY-PARRY SOUND,1,1
2154,2021-11-30T00:00:00,Belvedere Heights,M503,Parry Sound,NORTH BAY-PARRY SOUND,1,0.98
2155,2021-11-30T00:00:00,Cassellholme,M509,North Bay,NORTH BAY-PARRY SOUND,0.99,0.98
2156,2021-11-30T00:00:00,Eastholme Home for the Aged,M517,Powassan,NORTH BAY-PARRY SOUND,0.99,0.94
2157,2021-11-30T00:00:00,Lakeland Long Term Care (Eldcap),2966,Parry Sound,NORTH BAY-PARRY SOUND,1,1
2158,2021-11-30T00:00:00,Lakeland Long Term Care Services,2958,Parry Sound,NORTH BAY-PARRY SOUND,1,1
2159,2021-11-30T00:00:00,Nipissing Manor Nursing Care Center,920,Corbeil,NORTH BAY-PARRY SOUND,1,0.98
2160,2021-11-30T00:00:00,The West Nipissing General Hospital,7069,Sturgeon Falls,NORTH BAY-PARRY SOUND,1,1
2161,2021-11-30T00:00:00,Waters Edge Care Community,2598,North Bay,NORTH BAY-PARRY SOUND,1,1
2162,2021-11-30T00:00:00,Atikokan General Hospital,2756,Atikokan,NORTHWESTERN,1,0.99
2163,2021-11-30T00:00:00,EMO Health Centre,2831,Emo,NORTHWESTERN,0.98,0.95
2164,2021-11-30T00:00:00,Northwood Lodge,M607,Red Lake,NORTHWESTERN,1,1
2165,2021-11-30T00:00:00,Pinecrest (Kenora),M563,Kenora,NORTHWESTERN,1,1
2166,2021-11-30T00:00:00,Princess Court,M608,Dryden,NORTHWESTERN,0.99,0.99
2167,2021-11-30T00:00:00,Rainy River Health Centre,2820,Rainy River,NORTHWESTERN,1,0.98
2168,2021-11-30T00:00:00,Rainycrest,3033,Fort Frances,NORTHWESTERN,1,0.98
2169,2021-11-30T00:00:00,Wiigwas Elder and Senior Care,2620,Kenora,NORTHWESTERN,1,0.97
2170,2021-11-30T00:00:00,William A. 'Bill' George Extended Care Facility,2785,Sioux Lookout,NORTHWESTERN,1,1
2171,2021-11-30T00:00:00,Carleton Lodge,M508,Nepean,OTTAWA,0.99,0.98
2172,2021-11-30T00:00:00,Carlingview Manor,2420,Ottawa,OTTAWA,1,1
2173,2021-11-30T00:00:00,Centre d'Accueil Champlain,M511,Vanier,OTTAWA,1,1
2174,2021-11-30T00:00:00,Élisabeth-Bruyère Residence,2759,Ottawa,OTTAWA,1,0.99
2175,2021-11-30T00:00:00,Extendicare Laurier Manor,2665,Gloucester,OTTAWA,1,1
2176,2021-11-30T00:00:00,Extendicare Medex,2579,Ottawa,OTTAWA,1,1
2177,2021-11-30T00:00:00,Extendicare New Orchard Lodge,2302,Ottawa,OTTAWA,1,1
2178,2021-11-30T00:00:00,Extendicare Starwood,2485,Nepean,OTTAWA,1,1
2179,2021-11-30T00:00:00,Extendicare West End Villa,2709,Ottawa,OTTAWA,1,1
2180,2021-11-30T00:00:00,Forest Hill,2834,Kanata,OTTAWA,1,1
2181,2021-11-30T00:00:00,Garden Terrace,2882,Kanata,OTTAWA,1,1
2182,2021-11-30T00:00:00,Garry J. Armstrong Home,M622,Ottawa,OTTAWA,0.98,0.98
2183,2021-11-30T00:00:00,Glebe Centre,2811,Ottawa,OTTAWA,1,1
